Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1669230201,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1669230202,1,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1669230203,1,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1669230204,1,,Aggregated,0.000000,0.000000,3,3,3,3,3,3,4,7,2300,2300,2300,257,257,3,11.543652140077787,1.5894000000002961,2287.5331,0.0
1669230205,1,,Aggregated,0.000000,0.000000,2,3,3,3,3,3,3,4,2300,2300,2300,663,663,2,5.870086274509789,1.4539999999998443,2287.5331,0.0
1669230206,1,,Aggregated,70.333333,70.333333,2,2,2,3,3,3,3,4,19,2300,2300,1167,1167,2,4.1346422450728415,1.2494000000007333,2287.5331,0.0
1669230207,1,,Aggregated,152.750000,152.750000,2,2,2,2,3,3,3,3,19,2300,2300,1678,1678,2,3.4313835518474396,1.2494000000007333,2287.5331,0.0
1669230208,1,,Aggregated,224.000000,224.000000,2,2,2,2,3,3,3,3,13,2300,2300,2172,2172,2,3.0793087937384835,1.2494000000007333,2287.5331,0.0
1669230209,1,,Aggregated,269.166667,269.166667,2,2,2,2,3,3,3,3,13,2300,2300,2684,2684,2,2.837142585692992,1.2494000000007333,2287.5331,0.0
1669230210,1,,Aggregated,302.142857,302.142857,2,2,2,2,3,3,3,3,8,2300,2300,3171,3171,2,2.691841122674244,1.2494000000007333,2287.5331,0.0
1669230211,1,,Aggregated,328.625000,328.625000,2,2,2,2,3,3,3,3,8,2300,2300,3656,3656,2,2.588436214442022,1.2494000000007333,2287.5331,0.0
1669230212,1,,Aggregated,345.222222,345.222222,2,2,2,2,3,3,3,3,7,2300,2300,4150,4150,2,2.504043590361451,1.2494000000007333,2287.5331,0.0
1669230213,1,,Aggregated,359.300000,359.300000,2,2,2,2,3,3,3,3,7,2300,2300,4643,4643,2,2.4370539091104937,1.2494000000007333,2287.5331,0.0
1669230214,1,,Aggregated,408.500000,408.500000,2,2,2,2,2,3,3,3,7,2300,2300,5140,5140,2,2.3820834824902755,1.2494000000007333,2287.5331,0.0
1669230215,1,,Aggregated,457.800000,457.800000,2,2,2,2,2,3,3,3,7,2300,2300,5650,5650,2,2.331152088495577,1.2494000000007333,2287.5331,0.0
1669230216,1,,Aggregated,487.000000,487.000000,2,2,2,2,2,3,3,3,5,2300,2300,6165,6165,2,2.2868123600973242,1.2494000000007333,2287.5331,0.0
1669230217,1,,Aggregated,497.500000,497.500000,2,2,2,2,2,3,3,3,7,2300,2300,6674,6674,2,2.2512389421636074,1.2494000000007333,2287.5331,0.0
1669230218,1,,Aggregated,497.900000,497.900000,2,2,2,2,2,3,3,3,10,2300,2300,7110,7110,2,2.244775203938101,1.2494000000007333,2287.5331,0.0
1669230219,1,,Aggregated,499.400000,499.400000,2,2,2,2,2,3,3,3,11,2300,2300,7613,7613,2,2.2187069223696163,1.2211999999998113,2287.5331,0.0
1669230220,1,,Aggregated,493.400000,493.400000,2,2,2,2,2,3,3,3,10,2300,2300,8135,8135,2,2.190398045482467,1.2211999999998113,2287.5331,0.0
1669230221,1,,Aggregated,492.800000,492.800000,2,2,2,2,2,3,3,3,11,2300,2300,8639,8639,2,2.1702574603541858,1.2211999999998113,2287.5331,0.0
1669230222,1,,Aggregated,496.000000,496.000000,2,2,2,2,2,3,3,3,10,2300,2300,9151,9151,2,2.150282690416328,1.2211999999998113,2287.5331,0.0
1669230223,1,,Aggregated,497.800000,497.800000,2,2,2,2,2,3,3,3,10,2300,2300,9754,9754,2,2.1124818843551125,1.1262999999992473,2287.5331,0.0
1669230224,1,,Aggregated,499.600000,499.600000,2,2,2,2,2,3,3,3,10,40,2300,10515,10515,2,2.0473717451259903,0.8627000000025475,2287.5331,0.0
1669230225,1,,Aggregated,509.200000,509.200000,2,2,2,2,2,3,3,3,9,40,2300,11251,11251,2,1.9955098213491944,0.8627000000025475,2287.5331,0.0
1669230226,1,,Aggregated,533.600000,533.600000,2,2,2,2,2,3,3,3,9,40,2300,11968,11968,2,1.9531061747994454,0.8627000000025475,2287.5331,0.0
1669230227,1,,Aggregated,556.800000,556.800000,2,2,2,2,2,3,3,3,8,40,2300,12654,12654,2,1.9205169985775083,0.8627000000025475,2287.5331,0.0
1669230228,1,,Aggregated,577.400000,577.400000,2,2,2,2,2,2,3,3,8,40,2300,13304,13304,2,1.8962937838243907,0.8627000000025475,2287.5331,0.0
1669230229,1,,Aggregated,596.400000,596.400000,2,2,2,2,2,2,3,3,8,40,2300,13914,13914,2,1.8796861722006397,0.8627000000025475,2287.5331,0.0
1669230230,1,,Aggregated,616.300000,616.300000,2,2,2,2,2,2,3,3,8,40,2300,14436,14436,2,1.8759988778054684,0.8627000000025475,2287.5331,0.0
1669230231,1,,Aggregated,628.200000,628.200000,2,2,2,2,2,2,3,3,8,40,2300,14944,14944,2,1.8742092880085488,0.8627000000025475,2287.5331,0.0
1669230232,1,,Aggregated,630.600000,630.600000,2,2,2,2,2,2,3,3,8,40,2300,15463,15463,2,1.8712288430446737,0.8627000000025475,2287.5331,0.0
1669230233,1,,Aggregated,630.500000,630.500000,2,2,2,2,2,2,3,3,8,40,2300,15964,15964,2,1.8705135179152872,0.8627000000025475,2287.5331,0.0
1669230234,1,,Aggregated,630.800000,630.800000,2,2,2,2,2,2,3,3,7,40,2300,16467,16467,2,1.8697636910183746,0.8627000000025475,2287.5331,0.0
1669230235,1,,Aggregated,622.700000,622.600000,2,2,2,2,2,2,3,3,7,40,2300,16943,16943,2,1.8719836746738878,0.8627000000025475,2287.5331,0.0
1669230236,1,,Aggregated,597.300000,597.300000,2,2,2,2,2,2,3,3,7,40,2300,17441,17441,2,1.871716300670818,0.8627000000025475,2287.5331,0.0
1669230237,1,,Aggregated,573.500000,573.500000,2,2,2,2,2,2,3,3,7,40,2300,17944,17944,2,1.8709003288007025,0.8627000000025475,2287.5331,0.0
1669230238,1,,Aggregated,549.600000,549.600000,2,2,2,2,2,2,3,3,6,40,2300,18483,18483,2,1.8664820754206457,0.8627000000025475,2287.5331,0.0
1669230239,1,,Aggregated,530.100000,530.100000,2,2,2,2,2,2,3,3,5,40,2300,19018,19018,2,1.862637522347238,0.8627000000025475,2287.5331,0.0
1669230240,1,,Aggregated,520.000000,520.000000,2,2,2,2,2,2,3,3,6,40,2300,19583,19583,2,1.8561397487616649,0.8627000000025475,2287.5331,0.0
1669230241,1,,Aggregated,510.400000,510.400000,2,2,2,2,2,2,3,3,5,19,2300,20257,20257,2,1.8397537986868537,0.8627000000025475,2287.5331,0.0
1669230242,1,,Aggregated,511.800000,511.800000,2,2,2,2,2,2,3,3,6,19,2300,20985,20985,2,1.8203919799856878,0.8547999999990452,2287.5331,0.0
1669230243,1,,Aggregated,528.700000,528.600000,2,2,2,2,2,2,3,3,5,19,2300,21738,21738,2,1.7998426350170058,0.8314999999967654,2287.5331,0.0
1669230244,1,,Aggregated,549.900000,549.900000,2,2,2,2,2,2,3,3,5,19,2300,22468,22468,2,1.782479931458065,0.8314999999967654,2287.5331,0.0
1669230245,1,,Aggregated,573.000000,573.100000,2,2,2,2,2,2,3,3,5,19,2300,23143,23143,2,1.7705085555027409,0.8314999999967654,2287.5331,0.0
1669230246,1,,Aggregated,597.100000,597.100000,2,2,2,2,2,2,3,3,5,19,2300,23759,23759,2,1.7635242855338937,0.8314999999967654,2287.5331,0.0
1669230247,1,,Aggregated,616.000000,616.000000,2,2,2,2,2,2,3,3,5,19,2300,24316,24316,2,1.7612101908208453,0.8314999999967654,2287.5331,0.0
1669230248,1,,Aggregated,630.100000,630.100000,2,2,2,2,2,2,3,3,5,19,2300,24829,24829,2,1.7621752748801685,0.8314999999967654,2287.5331,0.0
1669230249,1,,Aggregated,635.700000,635.700000,2,2,2,2,2,2,3,3,5,19,2300,25340,25340,2,1.7631524309392173,0.8314999999967654,2287.5331,0.0
1669230250,1,,Aggregated,634.300000,634.300000,2,2,2,2,2,2,3,3,5,19,2300,25850,25850,2,1.7641457872340354,0.8314999999967654,2287.5331,0.0
1669230251,1,,Aggregated,631.600000,631.600000,2,2,2,2,2,2,3,3,5,19,2300,26350,26350,2,1.7658292068311112,0.8314999999967654,2287.5331,0.0
1669230252,1,,Aggregated,628.800000,628.800000,2,2,2,2,2,2,3,3,5,19,2300,26861,26861,2,1.766762760135502,0.8314999999967654,2287.5331,0.0
1669230253,1,,Aggregated,611.000000,611.100000,2,2,2,2,2,2,3,3,5,19,2300,27377,27377,2,1.7673294188552353,0.8314999999967654,2287.5331,0.0
1669230254,1,,Aggregated,588.900000,588.900000,2,2,2,2,2,2,3,3,5,19,2300,27928,27928,2,1.7657221211687189,0.8314999999967654,2287.5331,0.0
1669230255,1,,Aggregated,566.900000,566.900000,2,2,2,2,2,2,3,3,5,19,2300,28473,28473,2,1.764508039195026,0.8314999999967654,2287.5331,0.0
1669230256,1,,Aggregated,547.300000,547.300000,2,2,2,2,2,2,3,3,5,19,2300,29010,29010,2,1.763811620130986,0.8314999999967654,2287.5331,0.0
1669230257,1,,Aggregated,533.200000,533.200000,2,2,2,2,2,2,3,3,5,19,2300,29507,29507,2,1.765440969939333,0.8314999999967654,2287.5331,0.0
1669230258,1,,Aggregated,526.100000,526.100000,2,2,2,2,2,2,3,3,5,19,2300,29996,29996,2,1.7676610014668543,0.8314999999967654,2287.5331,0.0
1669230259,1,,Aggregated,519.900000,519.900000,2,2,2,2,2,2,3,3,5,19,2300,30481,30481,2,1.7699327941996603,0.8314999999967654,2287.5331,0.0
1669230260,1,,Aggregated,516.000000,516.000000,2,2,2,2,2,2,3,3,5,19,2300,30987,30987,2,1.7709951657146454,0.8314999999967654,2287.5331,0.0
1669230261,1,,Aggregated,515.000000,515.000000,2,2,2,2,2,2,3,3,5,19,2300,31485,31485,2,1.7724014197236695,0.8314999999967654,2287.5331,0.0
1669230262,1,,Aggregated,512.200000,512.200000,2,2,2,2,2,2,3,3,5,19,2300,31987,31987,2,1.7736089661424863,0.8314999999967654,2287.5331,0.0
1669230263,1,,Aggregated,513.100000,513.100000,2,2,2,2,2,2,3,3,5,19,2300,32500,32500,2,1.7741005292307626,0.8314999999967654,2287.5331,0.0
1669230264,1,,Aggregated,513.100000,513.100000,2,2,2,2,2,2,3,3,5,19,2300,32996,32996,2,1.7754179809673851,0.8314999999967654,2287.5331,0.0
1669230265,1,,Aggregated,512.200000,512.200000,2,2,2,2,2,2,3,3,5,19,2300,33497,33497,2,1.7765042511269566,0.8314999999967654,2287.5331,0.0
1669230266,1,,Aggregated,508.100000,508.100000,2,2,2,2,2,2,3,3,4,19,2300,34005,34005,2,1.7772417350389595,0.8314999999967654,2287.5331,0.0
1669230267,1,,Aggregated,502.900000,502.900000,2,2,2,2,2,2,3,3,4,19,2300,34520,34520,2,1.7775295249130876,0.8314999999967654,2287.5331,0.0
1669230268,1,,Aggregated,499.400000,499.400000,2,2,2,2,2,2,3,3,4,19,2300,35031,35031,2,1.7781102337929167,0.8314999999967654,2287.5331,0.0
1669230269,1,,Aggregated,499.700000,499.700000,2,2,2,2,2,2,3,3,4,19,2300,35574,35574,2,1.7769631275650646,0.8314999999967654,2287.5331,0.0
1669230270,1,,Aggregated,502.800000,502.800000,2,2,2,2,2,2,3,3,4,19,2300,36123,36123,2,1.775591545552682,0.8314999999967654,2287.5331,0.0
1669230271,1,,Aggregated,506.900000,506.900000,2,2,2,2,2,2,3,3,4,19,2300,36674,36674,2,1.7741067104760762,0.8314999999967654,2287.5331,0.0
1669230272,1,,Aggregated,513.500000,513.500000,2,2,2,2,2,2,3,3,4,19,2300,37223,37223,2,1.7729215861161047,0.8314999999967654,2287.5331,0.0
1669230273,1,,Aggregated,517.400000,517.400000,2,2,2,2,2,2,3,3,4,19,2300,37762,37762,2,1.7721117525554655,0.8314999999967654,2287.5331,0.0
1669230274,1,,Aggregated,522.900000,522.900000,2,2,2,2,2,2,3,3,4,19,2300,38330,38330,2,1.7699244873467153,0.8314999999967654,2287.5331,0.0
1669230275,1,,Aggregated,524.800000,524.800000,2,2,2,2,2,2,3,3,4,19,2300,38920,38920,2,1.766800197841724,0.8314999999967654,2287.5331,0.0
1669230276,1,,Aggregated,530.500000,530.500000,2,2,2,2,2,2,3,3,4,19,2300,39572,39572,2,1.761207947538655,0.8314999999967654,2287.5331,0.0
1669230277,1,,Aggregated,540.400000,540.400000,2,2,2,2,2,2,3,3,4,19,2300,40252,40252,2,1.754433146179062,0.8314999999967654,2287.5331,0.0
1669230278,1,,Aggregated,553.300000,553.300000,2,2,2,2,2,2,3,3,4,19,2300,40955,40955,2,1.746892879990223,0.8314999999967654,2287.5331,0.0
1669230279,1,,Aggregated,570.800000,570.800000,2,2,2,2,2,2,3,3,4,19,2300,41670,41670,2,1.7390623278137605,0.8314999999967654,2287.5331,0.0
1669230280,1,,Aggregated,587.700000,587.700000,2,2,2,2,2,2,3,3,4,19,2300,42397,42397,2,1.731038342335525,0.8314999999967654,2287.5331,0.0
1669230281,1,,Aggregated,606.500000,606.500000,2,2,2,2,2,2,3,3,4,19,2300,43110,43110,2,1.723841452099257,0.8314999999967654,2287.5331,0.0
1669230282,1,,Aggregated,623.900000,623.900000,2,2,2,2,2,2,3,3,4,19,2300,43775,43775,2,1.7187850668189348,0.8314999999967654,2287.5331,0.0
1669230283,1,,Aggregated,641.500000,641.500000,2,2,2,2,2,2,3,3,4,19,2300,44390,44390,2,1.7158196192836002,0.8314999999967654,2287.5331,0.0
1669230284,1,,Aggregated,652.400000,652.400000,2,2,2,2,2,2,3,3,4,19,2300,45019,45019,2,1.7124346120526648,0.8314999999967654,2287.5331,0.0
1669230285,1,,Aggregated,660.700000,660.700000,2,2,2,2,2,2,3,3,4,19,2300,45627,45627,2,1.7099307953623712,0.8314999999967654,2287.5331,0.0
1669230286,1,,Aggregated,669.600000,669.600000,2,2,2,2,2,2,3,3,4,19,2300,46228,46228,2,1.707761367569413,0.8314999999967654,2287.5331,0.0
1669230287,1,,Aggregated,670.500000,670.500000,2,2,2,2,2,2,3,3,4,19,2300,46831,46831,2,1.7055003480600208,0.8314999999967654,2287.5331,0.0
1669230288,1,,Aggregated,666.700000,666.700000,2,2,2,2,2,2,3,3,4,19,2300,47406,47406,2,1.7044471564780546,0.8314999999967654,2287.5331,0.0
1669230289,1,,Aggregated,659.300000,659.300000,2,2,2,2,2,2,3,3,4,19,2300,47987,47987,2,1.703085393960832,0.8314999999967654,2287.5331,0.0
1669230290,1,,Aggregated,648.300000,648.300000,2,2,2,2,2,2,3,3,4,19,2300,48529,48529,2,1.7031550371942181,0.8314999999967654,2287.5331,0.0
1669230291,1,,Aggregated,634.300000,634.300000,2,2,2,2,2,2,3,3,4,19,2300,49058,49058,2,1.7036645195482574,0.8314999999967654,2287.5331,0.0
1669230292,1,,Aggregated,615.600000,615.600000,2,2,2,2,2,2,3,3,4,19,2300,49574,49574,2,1.7046490176301747,0.8314999999967654,2287.5331,0.0
1669230293,1,,Aggregated,597.100000,597.100000,2,2,2,2,2,2,3,3,4,18,2300,50071,50071,2,1.7062218829262101,0.8314999999967654,2287.5331,0.0
1669230294,1,,Aggregated,582.000000,582.000000,2,2,2,2,2,2,3,3,4,18,2300,50608,50608,2,1.7063838918747696,0.8314999999967654,2287.5331,0.0
1669230295,1,,Aggregated,570.500000,570.500000,2,2,2,2,2,2,3,3,4,18,2300,51176,51176,2,1.7055062724714394,0.8314999999967654,2287.5331,0.0
1669230296,1,,Aggregated,558.100000,558.100000,2,2,2,2,2,2,3,3,4,18,2300,51767,51767,2,1.703930673981464,0.8314999999967654,2287.5331,0.0
1669230297,1,,Aggregated,555.700000,555.700000,2,2,2,2,2,2,3,3,4,18,2300,52321,52321,2,1.7035603963991273,0.8314999999967654,2287.5331,0.0
1669230298,1,,Aggregated,553.500000,553.500000,2,2,2,2,2,2,3,3,4,18,2300,52857,52857,2,1.7038762377735903,0.8314999999967654,2287.5331,0.0
1669230299,1,,Aggregated,548.800000,548.800000,2,2,2,2,2,2,3,3,4,18,2300,53388,53388,2,1.704264272870282,0.8314999999967654,2287.5331,0.0
1669230300,1,,Aggregated,545.300000,545.300000,2,2,2,2,2,2,3,3,4,18,2300,53898,53898,2,1.7053626108575215,0.8314999999967654,2287.5331,0.0
1669230301,1,,Aggregated,540.300000,540.300000,2,2,2,2,2,2,3,3,4,18,2300,54430,54430,2,1.7056964468123945,0.8314999999967654,2287.5331,0.0
1669230302,1,,Aggregated,536.300000,536.300000,2,2,2,2,2,2,3,3,4,19,2300,54956,54956,2,1.7062767013610607,0.8314999999967654,2287.5331,0.0
1669230303,1,,Aggregated,536.300000,536.300000,2,2,2,2,2,2,3,3,4,19,2300,55456,55456,2,1.707548454630676,0.8314999999967654,2287.5331,0.0
