Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1669137767,1,,Aggregated,11.200000,0.000000,100,100,100,100,110,140,180,200,870,870,870,415,0,100.0,95.40905903614454,32.92129999999993,874.6038000000001,234.0
1669137768,1,,Aggregated,11.100000,0.000000,100,100,100,100,110,140,180,200,870,870,870,426,0,100.0,95.336838028169,32.92129999999993,874.6038000000001,234.0
1669137769,1,,Aggregated,11.100000,0.000000,100,100,100,100,110,140,180,200,870,870,870,437,0,100.0,95.2809718535469,32.92129999999993,874.6038000000001,234.0
1669137771,1,,Aggregated,11.000000,0.000000,100,100,100,100,110,140,180,200,870,870,870,448,0,100.0,95.21238593749993,32.92129999999993,874.6038000000001,234.0
1669137772,1,,Aggregated,11.000000,0.000000,100,100,100,100,110,140,180,200,870,870,870,459,0,100.0,95.16465577342042,32.92129999999993,874.6038000000001,234.0
1669137773,1,,Aggregated,10.900000,0.000000,100,100,100,100,110,140,190,200,870,870,870,469,0,100.0,95.30806396588483,32.92129999999993,874.6038000000001,234.0
1669137774,1,,Aggregated,10.800000,0.000000,100,100,100,100,110,140,190,200,870,870,870,479,0,100.0,95.4527866388309,32.92129999999993,874.6038000000001,234.0
1669137775,1,,Aggregated,10.800000,0.000000,100,100,100,100,110,140,190,200,870,870,870,488,0,100.0,95.78255840163933,32.92129999999993,874.6038000000001,234.0
1669137776,1,,Aggregated,10.800000,0.000000,100,100,100,100,110,140,190,200,870,870,870,497,0,100.0,95.9243237424547,32.92129999999993,874.6038000000001,234.0
1669137777,1,,Aggregated,10.200000,0.000000,100,100,100,100,110,140,190,200,870,870,870,506,0,100.0,96.41513181818179,32.92129999999993,874.6038000000001,234.0
1669137778,1,,Aggregated,10.200000,0.000000,100,100,100,100,110,140,190,200,870,870,870,521,0,100.0,95.66558714011512,32.92129999999993,874.6038000000001,234.0
1669137779,1,,Aggregated,10.000000,0.000000,100,100,100,100,110,140,190,200,870,870,870,531,0,100.0,95.72168305084743,32.92129999999993,874.6038000000001,234.0
1669137780,1,,Aggregated,10.200000,0.000000,100,100,100,100,110,140,190,200,870,870,870,545,0,100.0,95.13736990825686,32.30770000000405,874.6038000000001,234.0
1669137781,1,,Aggregated,10.200000,0.000000,100,100,100,100,110,140,180,200,870,870,870,555,0,100.0,95.26327063063059,32.30770000000405,874.6038000000001,234.0
1669137782,1,,Aggregated,10.400000,0.000000,100,100,100,100,110,140,180,200,870,870,870,566,0,100.0,95.21745388692575,32.30770000000405,874.6038000000001,234.0
1669137783,1,,Aggregated,10.500000,0.000000,100,100,100,100,110,140,180,200,870,870,870,580,0,100.0,94.68188948275859,32.30770000000405,874.6038000000001,234.0
1669137784,1,,Aggregated,10.400000,0.000000,100,100,100,100,110,140,180,200,870,870,870,592,0,100.0,94.48527010135135,32.30770000000405,874.6038000000001,234.0
1669137785,1,,Aggregated,10.800000,0.000000,100,100,100,100,110,130,180,200,870,870,870,606,0,100.0,94.04323844884487,32.30770000000405,874.6038000000001,234.0
1669137786,1,,Aggregated,11.100000,0.000000,100,100,100,100,110,130,180,200,870,870,870,617,0,100.0,93.96826612641816,32.30770000000405,874.6038000000001,234.0
1669137787,1,,Aggregated,11.300000,0.000000,100,100,100,100,110,130,180,200,870,870,870,627,0,100.0,94.09824976076555,32.30770000000405,874.6038000000001,234.0
1669137788,1,,Aggregated,11.600000,0.000000,100,100,100,100,110,130,180,200,870,870,870,641,0,100.0,93.63630655226213,32.30770000000405,874.6038000000001,234.0
1669137789,1,,Aggregated,11.800000,0.000000,100,100,100,100,110,130,170,200,870,870,870,651,0,100.0,93.76610168970817,32.30770000000405,874.6038000000001,234.0
1669137790,1,,Aggregated,11.800000,0.000000,100,100,100,100,110,130,170,200,870,870,870,662,0,100.0,93.7804743202417,32.30770000000405,874.6038000000001,234.0
1669137791,1,,Aggregated,11.800000,0.000000,100,100,100,100,110,130,170,200,870,870,870,673,0,100.0,93.58899182763741,32.30770000000405,874.6038000000001,234.0
1669137792,1,,Aggregated,11.700000,0.000000,100,100,100,100,110,130,170,200,870,870,870,684,0,100.0,93.7216799707602,32.30770000000405,874.6038000000001,234.0
1669137793,1,,Aggregated,11.600000,0.000000,100,100,100,100,110,130,170,200,870,870,870,694,0,100.0,93.75048141210371,32.30770000000405,874.6038000000001,234.0
1669137794,1,,Aggregated,11.600000,0.000000,100,100,100,100,110,130,170,200,870,870,870,705,0,100.0,93.68467248226952,32.30770000000405,874.6038000000001,234.0
1669137795,1,,Aggregated,11.200000,0.000000,100,100,100,100,110,130,170,200,870,870,870,714,0,100.0,93.93367605042016,32.30770000000405,874.6038000000001,234.0
1669137796,1,,Aggregated,11.200000,0.000000,100,100,100,100,110,130,170,200,870,870,870,725,0,100.0,94.05861696551725,32.30770000000405,874.6038000000001,234.0
1669137797,1,,Aggregated,11.000000,0.000000,100,100,100,100,110,130,170,200,870,870,870,735,0,100.0,94.03262639455787,32.30770000000405,874.6038000000001,234.0
1669137798,1,,Aggregated,10.600000,0.000000,100,100,100,100,110,130,170,200,870,870,870,748,0,100.0,93.75998061497333,32.30770000000405,874.6038000000001,234.0
1669137799,1,,Aggregated,10.700000,0.000000,100,100,100,100,110,130,170,200,870,870,870,758,0,100.0,93.87109907651718,32.30770000000405,874.6038000000001,234.0
1669137800,1,,Aggregated,10.600000,0.000000,100,100,100,100,110,130,170,200,870,870,870,768,0,100.0,93.97958515624997,32.30770000000405,874.6038000000001,234.0
1669137801,1,,Aggregated,10.600000,0.000000,100,100,100,100,110,130,170,200,870,870,870,778,0,100.0,94.08598804627245,32.30770000000405,874.6038000000001,234.0
1669137802,1,,Aggregated,10.400000,0.000000,100,100,100,100,110,130,170,200,870,870,870,788,0,100.0,94.18604873096446,32.30770000000405,874.6038000000001,234.0
1669137803,1,,Aggregated,10.300000,0.000000,100,100,100,100,110,130,170,200,870,870,870,799,0,100.0,94.18942177722148,32.30770000000405,874.6038000000001,234.0
1669137804,1,,Aggregated,10.300000,0.000000,100,100,100,100,110,130,170,200,870,870,870,811,0,100.0,94.03901997533907,32.30770000000405,874.6038000000001,234.0
1669137805,1,,Aggregated,10.400000,0.000000,100,100,100,100,110,130,170,200,870,870,870,822,0,100.0,94.02039318734789,32.30770000000405,874.6038000000001,234.0
1669137806,1,,Aggregated,10.200000,0.000000,100,100,100,100,110,130,170,200,870,870,870,832,0,100.0,94.11692043269227,32.30770000000405,874.6038000000001,234.0
1669137807,1,,Aggregated,10.500000,0.000000,100,100,100,100,110,130,170,200,870,870,870,839,0,100.0,94.55026972586408,32.30770000000405,874.6038000000001,234.0
1669137808,1,,Aggregated,10.600000,0.000000,100,100,100,100,110,130,170,200,870,870,870,850,0,100.0,94.53124082352933,32.30770000000405,874.6038000000001,234.0
1669137809,1,,Aggregated,10.400000,0.000000,100,100,100,100,110,130,170,200,870,870,870,862,0,100.0,94.39712911832937,32.30770000000405,874.6038000000001,234.0
1669137810,1,,Aggregated,10.000000,0.000000,100,100,100,100,110,130,170,200,870,870,870,874,0,100.0,94.32338283752856,32.30770000000405,874.6038000000001,234.0
1669137811,1,,Aggregated,10.000000,0.000000,100,100,100,100,110,130,170,200,870,870,870,886,0,100.0,94.14575948081257,32.30770000000405,874.6038000000001,234.0
1669137812,1,,Aggregated,10.300000,0.000000,100,100,100,100,110,130,170,200,870,870,870,897,0,100.0,94.13034671125976,32.30770000000405,874.6038000000001,234.0
1669137813,1,,Aggregated,10.400000,0.000000,100,100,100,100,110,130,170,200,870,870,870,907,0,100.0,94.2135455347299,32.30770000000405,874.6038000000001,234.0
1669137814,1,,Aggregated,10.600000,0.000000,100,100,100,100,110,130,170,200,870,870,870,917,0,100.0,94.28784591057799,32.30770000000405,874.6038000000001,234.0
1669137815,1,,Aggregated,10.500000,0.000000,100,100,100,100,110,130,170,200,870,870,870,927,0,100.0,94.41523247033442,32.30770000000405,874.6038000000001,234.0
1669137816,1,,Aggregated,10.500000,0.000000,100,100,100,100,110,130,170,200,870,870,870,940,0,100.0,94.16998340425529,32.30770000000405,874.6038000000001,234.0
1669137817,1,,Aggregated,10.300000,0.000000,100,100,100,100,110,130,170,200,870,870,870,951,0,100.0,94.09834069400625,32.30770000000405,874.6038000000001,234.0
1669137818,1,,Aggregated,10.300000,0.000000,100,100,100,100,110,130,170,200,870,870,870,961,0,100.0,94.13073537981263,32.30770000000405,874.6038000000001,234.0
1669137820,1,,Aggregated,10.600000,0.000000,100,100,100,100,110,130,170,200,870,870,870,971,0,100.0,94.21507888774453,32.30770000000405,874.6038000000001,234.0
1669137821,1,,Aggregated,10.900000,0.000000,100,100,100,100,110,130,170,200,870,870,870,982,0,100.0,94.19305407331964,32.30770000000405,874.6038000000001,234.0
1669137822,1,,Aggregated,10.900000,0.000000,100,100,100,100,110,130,170,200,870,870,870,994,0,100.0,94.10402746478862,32.30770000000405,874.6038000000001,234.0
1669137823,1,,Aggregated,10.600000,0.000000,100,100,100,100,110,130,160,200,430,870,870,1006,0,100.0,93.98430815109339,32.30770000000405,874.6038000000001,234.0
1669137824,1,,Aggregated,10.600000,0.000000,100,100,100,100,110,130,160,200,430,870,870,1018,0,100.0,93.88076502946949,32.30770000000405,874.6038000000001,234.0
1669137825,1,,Aggregated,10.800000,0.000000,100,100,100,100,110,130,160,200,430,870,870,1029,0,100.0,93.86661895043723,32.30770000000405,874.6038000000001,234.0
1669137826,1,,Aggregated,11.000000,0.000000,100,100,100,100,110,130,160,200,430,870,870,1039,0,100.0,93.94913320500476,32.30770000000405,874.6038000000001,234.0
1669137827,1,,Aggregated,11.000000,0.000000,100,100,100,100,110,130,160,200,430,870,870,1050,0,100.0,94.03250438095233,32.30770000000405,874.6038000000001,234.0
1669137828,1,,Aggregated,11.000000,0.000000,100,100,100,100,110,130,160,200,430,870,870,1062,0,100.0,93.83691563088503,32.30770000000405,874.6038000000001,234.0
1669137829,1,,Aggregated,10.800000,0.000000,100,100,100,100,110,130,160,200,430,870,870,1074,0,100.0,93.8354582867783,32.30770000000405,874.6038000000001,234.0
1669137830,1,,Aggregated,10.800000,0.000000,100,100,100,100,110,130,160,200,430,870,870,1085,0,100.0,93.72946470046074,32.30770000000405,874.6038000000001,234.0
1669137831,1,,Aggregated,10.900000,0.000000,100,100,100,100,110,130,160,200,430,870,870,1096,0,100.0,93.72282062043793,32.30770000000405,874.6038000000001,234.0
1669137832,1,,Aggregated,11.200000,0.000000,100,100,100,100,110,130,150,200,430,870,870,1107,0,100.0,93.71290867208671,32.30770000000405,874.6038000000001,234.0
1669137833,1,,Aggregated,11.200000,0.000000,100,100,100,100,110,130,150,200,430,870,870,1117,0,100.0,93.78751674127125,32.30770000000405,874.6038000000001,234.0
1669137834,1,,Aggregated,11.000000,0.000000,100,100,100,100,110,130,160,200,430,870,870,1126,0,100.0,93.94549982238011,32.30770000000405,874.6038000000001,234.0
1669137835,1,,Aggregated,10.900000,0.000000,100,100,100,100,110,130,160,200,430,870,870,1136,0,100.0,94.01871038732396,32.30770000000405,874.6038000000001,234.0
1669137836,1,,Aggregated,10.500000,0.000000,100,100,100,100,110,130,160,200,430,870,870,1147,0,100.0,94.00662903225806,32.30770000000405,874.6038000000001,234.0
1669137837,1,,Aggregated,10.500000,0.000000,100,100,100,100,110,130,160,200,430,870,870,1157,0,100.0,94.07715955056179,32.30770000000405,874.6038000000001,234.0
1669137838,1,,Aggregated,10.500000,0.000000,100,100,100,100,110,130,160,200,430,870,870,1169,0,100.0,93.98636176218992,32.30770000000405,874.6038000000001,234.0
1669137839,1,,Aggregated,10.500000,0.000000,100,100,100,100,110,130,160,200,430,870,870,1179,0,100.0,94.05433112807462,32.30770000000405,874.6038000000001,234.0
1669137840,1,,Aggregated,10.400000,0.000000,100,100,100,100,110,130,160,200,430,870,870,1190,0,100.0,94.04465655462182,32.22069999999633,874.6038000000001,234.0
1669137841,1,,Aggregated,10.400000,0.000000,100,100,100,100,110,130,150,200,430,870,870,1201,0,100.0,94.03546353039133,32.22069999999633,874.6038000000001,234.0
1669137842,1,,Aggregated,10.200000,0.000000,100,100,100,100,110,130,150,200,430,870,870,1212,0,100.0,94.04897912541252,32.22069999999633,874.6038000000001,234.0
1669137843,1,,Aggregated,10.200000,0.000000,100,100,100,100,110,130,150,200,430,870,870,1223,0,100.0,93.9285119378577,32.22069999999633,874.6038000000001,234.0
1669137844,1,,Aggregated,10.300000,0.000000,100,100,100,100,110,130,160,200,430,870,870,1233,0,100.0,94.07959886455795,32.22069999999633,874.6038000000001,234.0
1669137845,1,,Aggregated,10.300000,0.000000,100,100,100,100,110,130,160,200,430,870,870,1244,0,100.0,94.07367499999994,32.22069999999633,874.6038000000001,234.0
1669137846,1,,Aggregated,10.500000,0.000000,100,100,100,100,110,130,160,200,430,870,870,1253,0,100.0,94.12615722266554,32.22069999999633,874.6038000000001,234.0
1669137847,1,,Aggregated,10.500000,0.000000,100,100,100,100,110,130,160,200,430,870,870,1263,0,100.0,94.27009675376081,32.22069999999633,874.6038000000001,234.0
1669137848,1,,Aggregated,10.600000,0.000000,100,100,100,100,110,130,160,200,430,870,870,1277,0,100.0,94.03617807360996,32.22069999999633,874.6038000000001,234.0
1669137849,1,,Aggregated,10.400000,0.000000,100,100,100,100,110,130,170,200,430,870,870,1286,0,100.0,94.17370925349913,32.22069999999633,874.6038000000001,234.0
1669137850,1,,Aggregated,10.600000,0.000000,100,100,100,100,110,130,170,200,430,870,870,1300,0,100.0,93.95006838461534,32.22069999999633,874.6038000000001,234.0
1669137851,1,,Aggregated,10.600000,0.000000,100,100,100,100,110,130,160,200,430,870,870,1311,0,100.0,93.93466338672766,32.22069999999633,874.6038000000001,234.0
1669137852,1,,Aggregated,10.600000,0.000000,100,100,100,100,110,130,170,200,430,870,870,1321,0,100.0,93.99812157456469,32.22069999999633,874.6038000000001,234.0
1669137853,1,,Aggregated,10.700000,0.000000,100,100,100,100,110,130,170,200,430,870,870,1331,0,100.0,94.05897422990229,32.22069999999633,874.6038000000001,234.0
1669137854,1,,Aggregated,10.700000,0.000000,100,100,100,100,110,130,170,200,430,870,870,1341,0,100.0,94.1185150633855,32.22069999999633,874.6038000000001,234.0
1669137855,1,,Aggregated,10.600000,0.000000,100,100,100,100,110,130,160,200,430,870,870,1352,0,100.0,94.11012181952661,32.22069999999633,874.6038000000001,234.0
1669137856,1,,Aggregated,10.600000,0.000000,100,100,100,100,110,130,160,200,430,870,870,1362,0,100.0,94.16983083700434,32.22069999999633,874.6038000000001,234.0
1669137857,1,,Aggregated,10.500000,0.000000,100,100,100,100,110,130,160,200,430,870,870,1374,0,100.0,94.12162117903925,32.22069999999633,874.6038000000001,234.0
1669137858,1,,Aggregated,10.500000,0.000000,100,100,100,100,110,130,160,200,430,870,870,1386,0,100.0,94.01152301587298,32.22069999999633,874.6038000000001,234.0
1669137859,1,,Aggregated,10.700000,0.000000,100,100,100,100,110,130,160,200,430,870,870,1397,0,100.0,94.00206785969928,32.22069999999633,874.6038000000001,234.0
1669137860,1,,Aggregated,10.600000,0.000000,100,100,100,100,110,130,160,200,430,870,870,1407,0,100.0,94.0811319118692,32.22069999999633,874.6038000000001,234.0
1669137861,1,,Aggregated,10.600000,0.000000,100,100,100,100,110,130,160,200,430,870,870,1418,0,100.0,94.05097383638923,32.22069999999633,874.6038000000001,234.0
1669137862,1,,Aggregated,10.700000,0.000000,100,100,100,100,110,130,160,200,430,870,870,1429,0,100.0,94.04248740377875,32.22069999999633,874.6038000000001,234.0
1669137863,1,,Aggregated,10.500000,0.000000,100,100,100,100,110,130,160,200,430,870,870,1439,0,100.0,94.09841924947867,32.22069999999633,874.6038000000001,234.0
1669137864,1,,Aggregated,10.500000,0.000000,100,100,100,100,110,130,160,200,430,870,870,1448,0,100.0,94.2189787292817,32.22069999999633,874.6038000000001,234.0
1669137866,1,,Aggregated,10.600000,0.000000,100,100,100,100,110,130,160,200,430,870,870,1459,0,100.0,94.20890075394098,32.22069999999633,874.6038000000001,234.0
1669137867,1,,Aggregated,10.500000,0.000000,100,100,100,100,110,130,160,200,430,870,870,1470,0,100.0,94.19929482993187,32.22069999999633,874.6038000000001,234.0
1669137868,1,,Aggregated,10.500000,0.000000,100,100,100,100,110,130,160,200,430,870,870,1480,0,100.0,94.23072844594583,32.22069999999633,874.6038000000001,234.0
1669137869,1,,Aggregated,10.600000,0.000000,100,100,100,100,110,130,160,200,430,870,870,1490,0,100.0,94.30565510067105,32.22069999999633,874.6038000000001,234.0
1669137870,1,,Aggregated,10.400000,0.000000,100,100,100,100,110,130,160,200,430,870,870,1498,0,100.0,94.48450447263012,32.22069999999633,874.6038000000001,234.0
1669137871,1,,Aggregated,10.200000,0.000000,100,100,100,100,110,130,160,200,430,870,870,1507,0,100.0,94.58879787657594,32.22069999999633,874.6038000000001,234.0
1669137872,1,,Aggregated,9.900000,0.000000,100,100,100,100,110,130,160,200,430,870,870,1521,0,100.0,94.43313412228791,32.22069999999633,874.6038000000001,234.0
1669137873,1,,Aggregated,9.800000,0.000000,100,100,100,100,110,130,160,200,430,870,870,1533,0,100.0,94.32576536203516,32.22069999999633,874.6038000000001,234.0
1669137874,1,,Aggregated,9.900000,0.000000,100,100,100,100,110,130,170,200,430,870,870,1542,0,100.0,94.43770142671849,32.22069999999633,874.6038000000001,234.0
1669137875,1,,Aggregated,10.100000,0.000000,100,100,100,100,110,130,160,200,430,870,870,1552,0,100.0,94.49641565721643,32.22069999999633,874.6038000000001,234.0
1669137876,1,,Aggregated,10.100000,0.000000,100,100,100,100,110,130,170,200,430,870,870,1560,0,100.0,94.59222532051271,32.22069999999633,874.6038000000001,234.0
1669137877,1,,Aggregated,10.200000,0.000000,100,100,100,100,110,130,170,200,430,870,870,1570,0,100.0,94.57607006369419,32.22069999999633,874.6038000000001,234.0
1669137878,1,,Aggregated,9.900000,0.000000,100,100,100,100,110,130,170,200,430,870,870,1585,0,100.0,94.45310088328074,32.22069999999633,874.6038000000001,234.0
1669137879,1,,Aggregated,9.900000,0.000000,100,100,100,100,110,130,170,200,430,870,870,1596,0,100.0,94.37857487468669,32.22069999999633,874.6038000000001,234.0
1669137880,1,,Aggregated,10.200000,0.000000,100,100,100,100,110,130,170,200,430,870,870,1609,0,100.0,94.31605382224988,32.22069999999633,874.6038000000001,234.0
1669137881,1,,Aggregated,10.500000,0.000000,100,100,100,100,110,130,170,200,430,870,870,1619,0,100.0,94.30087838171715,32.22069999999633,874.6038000000001,234.0
1669137882,1,,Aggregated,10.900000,0.000000,100,100,100,100,110,130,170,200,430,870,870,1630,0,100.0,94.35193061349698,32.22069999999633,874.6038000000001,234.0
1669137883,1,,Aggregated,11.000000,0.000000,100,100,100,100,110,130,170,200,430,870,870,1641,0,100.0,94.28039561243152,32.22069999999633,874.6038000000001,234.0
1669137884,1,,Aggregated,10.800000,0.000000,100,100,100,100,110,130,160,200,430,870,870,1654,0,100.0,94.2181373035067,32.22069999999633,874.6038000000001,234.0
1669137885,1,,Aggregated,10.600000,0.000000,100,100,100,100,110,130,160,200,430,870,870,1665,0,100.0,94.15248744744748,32.22069999999633,874.6038000000001,234.0
1669137886,1,,Aggregated,10.900000,0.000000,100,100,100,100,110,130,160,200,430,870,870,1677,0,100.0,94.14381371496725,32.22069999999633,874.6038000000001,234.0
1669137887,1,,Aggregated,11.100000,0.000000,100,100,100,100,110,130,160,200,430,870,870,1688,0,100.0,94.14477464454983,32.22069999999633,874.6038000000001,234.0
1669137888,1,,Aggregated,11.400000,0.000000,100,100,100,100,110,130,160,200,430,870,870,1699,0,100.0,94.0064454973514,32.22069999999633,874.6038000000001,234.0
1669137889,1,,Aggregated,11.400000,0.000000,100,100,100,100,110,130,160,200,430,870,870,1709,0,100.0,94.1146138677589,32.22069999999633,874.6038000000001,234.0
1669137890,1,,Aggregated,11.300000,0.000000,100,100,100,100,110,130,170,200,430,870,870,1719,0,100.0,94.20517562536355,32.22069999999633,874.6038000000001,234.0
1669137891,1,,Aggregated,11.100000,0.000000,100,100,100,100,110,130,170,200,430,870,870,1729,0,100.0,94.20690422209366,32.22069999999633,874.6038000000001,234.0
1669137892,1,,Aggregated,10.800000,0.000000,100,100,100,100,110,130,170,200,430,870,870,1740,0,100.0,94.22215954022982,32.22069999999633,874.6038000000001,234.0
1669137893,1,,Aggregated,10.800000,0.000000,100,100,100,100,110,130,160,200,430,870,870,1751,0,100.0,94.192203083952,32.22069999999633,874.6038000000001,234.0
1669137894,1,,Aggregated,10.800000,0.000000,100,100,100,100,110,130,160,200,430,870,870,1761,0,100.0,94.23849437819416,32.22069999999633,874.6038000000001,234.0
1669137895,1,,Aggregated,10.900000,0.000000,100,100,100,100,110,130,160,200,430,870,870,1771,0,100.0,94.27586487859965,32.22069999999633,874.6038000000001,234.0
1669137896,1,,Aggregated,10.600000,0.000000,100,100,100,100,110,130,160,200,430,870,870,1782,0,100.0,94.27789680134681,32.22069999999633,874.6038000000001,234.0
